"","X","aproovitykk_id","B02_kevad1","B02_kevad2","B02_sygis","B03_kevad1","B03_kevad2","B03_sygis","B04_kevad1","B04_kevad2","B04_sygis","B05_kevad1","B05_kevad2","B05_sygis","B06_kevad1","B06_kevad2","B06_sygis","B07_kevad1","B07_kevad2","B07_sygis","B08_kevad1","B08_kevad2","B08_sygis","B11_kevad1","B11_kevad2","B11_sygis","B12_kevad1","B12_kevad2","B12_sygis","B02_vahe_kevad","B03_vahe_kevad","B04_vahe_kevad","B05_vahe_kevad","B06_vahe_kevad","B07_vahe_kevad","B08_vahe_kevad","B11_vahe_kevad","B12_vahe_kevad","X21","X42","X43","X44","X45","X48","X51","X61","X64","X77","X999","cl","weight","muld","ARV_VMA","ARV_VKU","ARV_VKS","ARV_VXX"
"498",802,115931,-0.778500166075848,-0.314709717824231,-0.415119523885588,-0.824505080977969,-0.822765297194985,-0.5266730541524,-0.862882264678205,-0.412160928839014,-0.461979689243112,-0.93509915617824,-0.692143764037281,-0.74531028304296,-0.555618978272958,-0.767080344167522,-0.657184061610204,-0.572931844245367,-0.637897513739808,-0.649747471644038,-0.717961247590236,-0.794509591128724,-0.544337736012874,-0.881328886193862,-0.909210009612797,-0.740373423769104,-0.895446898279118,-0.787007999032923,-0.691399768507178,0.707926238633427,0.333732976198667,0.708965486534611,0.48865748840609,-0.672635463761859,-0.525527461426789,-0.65277029061482,0.421593885046115,0.600476776763275,0,1,0,0,0,0,0,0,0,0,0,"cl",50,42,0.5,0.12,0.3,0.08
"500",806,115951,-0.890095122109281,0.129549076784971,-0.297880118713007,-1.05094928464159,0.0103529882554199,-0.262860769114878,-0.826123476703065,-0.417211683908522,-0.348197544777673,-0.912940549920864,0.0179336095127622,-0.25687905625827,-0.860285951193891,-0.406859481311557,-0.0699864180838386,-0.90051147909378,-0.352806366949638,-0.0333060813608338,-1.18483866295025,-0.392134450979934,0.0244650423959944,-0.924420346477369,-0.685944812695386,-0.380246021524217,-0.855097055583853,-0.743856548340764,-0.388972103210314,1.20192078726066,1.67463151421845,0.661984906034547,1.28861672991633,-0.0587414849986218,-0.0355197175806049,0.121397688531465,0.801168397110217,0.58062865497016,0,0,0,0,0,0,0,0,0,0,1,"cl",55,999,0.1,0.3,0.55,0.05
"501",807,115953,-0.751221399047021,0.0478298539167283,0.019355918809622,-0.873567991773036,-0.531049166874669,-0.421148140137382,-0.711252264277556,-0.0659622453888061,-0.328118342813917,-0.845578386901786,-0.442827708435302,-0.679354241468734,-0.367341635454905,-0.954356973132258,-0.640227552117371,-0.354435236135932,-0.956486870277552,-0.678205674322237,-0.643147219573507,-1.01394325514737,-0.886928070091338,-0.871384703053805,-0.743555205489695,-0.834742068673155,-0.850518350029895,-0.553156237843511,-0.700808629205086,0.965062100686021,0.755435190884774,0.787556341244459,0.656033575859806,-1.00754138557556,-1.00859908858096,-0.978927798948741,0.625193371486752,0.752628942227826,0,0,0,0,0,0,1,0,0,0,0,"MA",90,51,0.9,0.09,0.01,0
"503",810,115959,-0.469754121053691,-0.413991147896569,-0.51052021632772,-0.575416456950734,-0.591571066843875,-0.675490240582202,-0.528607036520159,-0.249846083708471,-0.765956496757476,-0.71705847061487,-0.316591730915279,-0.840679153964506,-1.02916502232728,-1.12539022101337,-0.928069534237728,-0.924972521454371,-1.13965793209012,-0.809710110894069,-1.04941580210673,-1.018628266095,-0.911543473813066,-0.970826534473297,-0.742563896002445,-1.23870000574346,-0.819039749344226,-0.520075957709389,-1.03751142990038,0.247428549459922,0.212422635645355,0.436280528909509,0.625265912724826,-0.874060030741474,-0.982010641259243,-0.768043420122937,0.811642200635012,0.736596924382237,1,0,0,0,0,0,0,0,0,0,0,"KU",82,999,0,0.82,0.18,0
"504",811,115961,-0.298641855137785,-0.675832035691531,-0.142710317750364,-0.620705297683471,-1.11041305650813,-0.915627064142292,-0.604422036721513,-0.63411583505321,-0.501022581950249,-0.921803992423703,-1.06138399828293,-0.998141775736539,-0.960700534030483,-1.14641106712166,-1.29493722417608,-0.951747446200213,-1.16531613530122,-1.26718336900855,-1.17536853282126,-1.04053947791935,-1.42215730734863,-0.999489180000452,-1.13096907683866,-1.09760962978445,-0.855955562875608,-1.02742541902314,-0.863895547971544,-0.173671695253678,-0.327937319993202,0.24026948549579,0.0382189001082191,-0.936591836609486,-1.00151846945707,-0.729347831848771,0.344223058428958,0.315972172277581,0,0,0,0,0,0,0,0,0,0,1,"cl",70,999,0.7,0.24,0.06,0
"509",816,115985,-0.771060502341021,-1.5598125526207,-0.953041500554264,-0.975467883420566,-1.46430243085023,-1.07120866813748,-0.651519233815581,-1.12352374516099,-0.880296396832626,-1.07070982646634,-1.32016775219878,-1.11698149028335,-1.11132240828371,-0.756569921113269,-0.865267647229591,-1.10281091050476,-0.667832084152663,-0.592831066286042,-1.04089268498974,-0.457876512749872,-0.502585025902002,-0.691999438531487,-0.962751818529302,-0.815428877864921,-0.641042570923581,-0.930441665740759,-0.816851244480948,-0.299926474350618,-0.184193899631033,-0.0675428114617021,-0.0577762088732462,-0.366590375426573,-0.330304677016381,-0.0412308666387021,-0.00264879185195285,0.0856641749191826,0,0,0,0,0,0,0,0,0,0,1,"cl",55,999,0,0.4,0.55,0.05
"510",817,115987,-0.170927627678163,-0.896110210236107,-0.0105286354492473,-0.292361202372935,-0.480650194002462,-0.141101252944012,-0.0335121109651662,-0.663220753840985,-0.275131559851849,-0.0726862006799645,-0.231382446089454,0.0491332086965451,-0.775085699091115,0.326003653463839,0.433161366662341,-0.731267510332231,0.258001415047799,0.512219303859271,-0.828761770101374,0.135076754482547,0.28300467832311,0.38353221266653,0.224181104853495,0.70302738143766,0.416638412102334,0.00296790668994514,0.53175212224685,-0.507899862136993,-0.104485232602235,-0.452781307997381,-0.169770502684824,0.818708021703102,0.633526538393808,0.618830436694099,-0.413394736143603,-0.620028012055199,0,0,0,0,0,1,0,0,0,0,0,"KX1",80,48,0,0.1,0.1,0.8
"512",819,115995,-0.58766690205505,-0.317665418886632,-0.188686555072526,-0.664338260475462,-0.517580008939711,-0.340651571112624,-0.689327213673979,-0.0162517104000492,-0.10501609876465,-0.557516505569249,-0.259785541031579,-0.34155235287273,-0.63891743903389,-1.10628036091507,-1.1902674124967,-0.730606401079663,-1.14607248289303,-1.21707551214205,-0.793888514373493,-1.23910794803672,-1.29713286755773,-0.772470723883169,-0.572175965327016,-0.888287022827562,-0.811363461132364,-0.333742869842234,-0.600671468917229,0.470145667426615,0.440357528739537,0.798661747680202,0.470196890524121,-1.05564277470492,-1.07478120202292,-1.19208717846109,0.670843171282571,0.899871075104476,0,0,0,0,0,0,0,0,1,0,0,"MA",88,64,0.88,0.07,0.05,0
"513",820,115997,-0.708221835469332,-0.283214885869898,-0.257650911056425,-0.807647037010814,-0.602886026003519,-0.689019075713199,-0.741511653112032,0.03795948013461,-0.261187669599102,-0.848680591777579,-0.569063685955186,-0.497529478213686,-0.899082494563005,-1.27922459480591,-1.25777944103023,-1.00827228732969,-1.29574533495766,-1.28669100794201,-1.09624711012831,-1.29600345472037,-1.48252736394473,-0.734772919866996,-0.481776514794084,-0.916042506623624,-0.765777532624766,-0.215204209288443,-0.6118724935585,0.646493102734894,0.566424636059798,0.900267914670439,0.512656265650421,-1.13621260149646,-1.13547222308306,-1.10479881103495,0.721873807394054,0.942896297603069,0,0,0,0,0,0,0,0,1,0,0,"MA",90,64,0.9,0.06,0.04,0
"514",821,115999,-0.723521653417658,-0.30721834405178,-0.45879694934025,-0.925097004931055,-0.782516930679284,-0.935920316836667,-0.792862018857996,-0.0854323063756014,-0.408992906280633,-1.10261821947565,-0.698455562913411,-0.958033372078749,-1.32013909759082,-1.42541502455914,-1.57231222512925,-1.40097118359784,-1.44470545915551,-1.59843072814592,-1.27443579540548,-1.35293048732471,-1.62585756283101,-0.954659362383292,-0.714326061972104,-1.19880149778812,-0.903967034553357,-0.378700502401457,-0.834772883905972,0.646114038723797,0.540326852048248,0.869088859859678,0.713876782553528,-1.09833275755695,-1.14500938353531,-1.08387278639662,0.819407137069572,0.996136726559188,0,0,0,0,0,0,0,0,0,0,1,"MA",85,57,0.85,0.12,0.03,0
"515",822,116001,-0.750724933344719,-0.233690567684097,-0.274892000051505,-0.823159296969678,-0.796351545079156,-0.59431722980168,-0.781213202798469,0.159753404383926,-0.269554003750151,-0.779545740258078,-0.449139507311474,-0.576260789100581,-0.359354111820595,-1.25342628367307,-0.731290288279242,-0.338899168691348,-1.25654530227409,-0.742389631439154,-0.578827288434843,-1.3119955160845,-0.972692498881589,-0.887139802825506,-0.708494518263064,-1.1299910275451,-0.959889532831502,-0.438817998790581,-0.936702208135026,0.738647055702581,0.362760468743317,1.03734795134919,0.556961700565096,-1.38814362706168,-1.38040384379087,-1.40201915923253,0.701532553897757,1.02335232084582,0,0,0,0,0,0,0,0,0,0,1,"MA",100,999,1,0,0,0
"516",823,116003,-0.728341231585653,-0.525090301907084,-0.556496453650168,-0.914187749147549,-1.06230882036373,-0.881804976316262,-0.856870900508257,-0.21462169079597,-0.517755250254148,-0.953712385432691,-0.947771618514886,-0.821367700350676,-0.630929915398883,-1.48656657687405,-0.960517175858543,-0.565990197088339,-1.41619634447641,-0.993311418498692,-0.790249054171276,-1.42267332968644,-1.13939175193488,-0.996897093955453,-0.988770346514471,-1.24332591970963,-0.99456823654947,-0.693729180521444,-1.01286917569141,0.477308128523653,0.193042323317038,0.848495011421779,0.21544063976596,-1.53846046809102,-1.47534194102096,-1.43344767043609,0.530059002021027,0.836128000026079,0,0,0,0,0,0,0,0,0,0,1,"MA",87,999,0.87,0.13,0,0
"517",824,116005,-0.804031670031667,-0.83295652291471,-0.559163973047371,-0.790160764527224,-0.822182920265954,-0.695813152966105,-0.747863249873604,-0.38279541490283,-0.454642334026795,-1.00024545857107,-1.07716349547282,-1.08430056878323,-1.05198651842541,-1.34610910515042,-1.3336650544983,-1.10446368363625,-1.25369439080609,-1.37275412088164,-0.538556208236168,-0.820741212163053,-1.12372586219795,-0.780934212046427,-0.640484897701569,-1.01739835452151,-0.829463574225785,-0.540652333995515,-0.87515276904295,0.323744921015779,0.280093160084207,0.595483800217793,0.128675829725158,-1.13982020568171,-1.04226815502672,-0.782806319565631,0.595009463338955,0.732881791975126,0,0,0,0,0,0,0,0,0,0,1,"cl",65,57,0.65,0.15,0.2,0
"520",828,116017,-1.12521484692081,-1.32058775561869,-0.653829287002596,-1.13966385470493,-1.4401317324807,-0.627510545673944,-1.10479959079501,-0.922554417859677,-0.486840178988577,-1.11325435047851,-1.28545285838072,-0.518326428259024,-0.913916467027077,-0.909448801900879,-0.400533683369849,-0.920014202056999,-0.879512260644256,-0.423764862200167,-0.627265026969789,-0.791433893966633,-0.569639257889799,-1.08345531325532,-1.20640878711109,-0.790030871760962,-1.09785402189585,-1.15946594293369,-0.730600566091971,0.328832532046628,0.104046176209549,0.614708520403468,0.0419110196843281,-0.663015185936329,-0.667717853625495,-0.697201155901558,0.399383121163088,0.553742017263548,0,1,0,0,0,0,0,0,0,0,0,"cl",55,42,0.1,0.35,0.55,0
"521",829,116019,-1.06463014601268,-1.1711194816222,-0.607969086043802,-1.14050942792276,-1.30250977633442,-0.560929543532248,-1.04659133655718,-0.805921491860299,-0.463493349460388,-1.04013094983287,-1.01720140615131,-0.429196642350375,-0.839746604705501,-0.403037509292142,-0.120018588067406,-0.813906166954642,-0.376326386560051,-0.116615174686824,-0.903132572075958,-0.676578911178487,-0.328750697791481,-1.0416921363114,-0.999969101088699,-0.562893074539971,-1.00068959878553,-0.955143645555847,-0.619274775614215,0.373981789262391,0.267715435786102,0.632806019901319,0.25420789531611,-0.0647541586397459,-0.101990835884735,-0.400055172238822,0.598433502865236,0.600115789083494,0,0,0,1,0,0,0,0,0,0,0,"cl",50,44,0.2,0.3,0.5,0
"522",833,116027,-0.691773648626742,-1.1514427223378,-0.50879100240334,-0.424206056648515,-0.464051699373131,-0.236895065680671,-0.423737627700349,-0.346779706334833,-0.0562258011620935,-0.358089049261909,-0.288188635973445,0.051510002987472,0.0320345462782171,-0.34188595697701,-0.127764154131544,0.135116165692639,-0.272980845848601,-0.0411091369342543,0.184864030566197,-0.225834461457944,0.14715491772957,-0.35342442886297,-0.363431298849535,-0.265066014010777,-0.38075347422638,-0.292299670103162,-0.248116860096774,-0.0701875773297711,0.123649203590826,0.241005655192783,0.16005884612287,-0.447160202218303,-0.3911402005078,-0.393285344829147,0.170638546966959,0.29504101400515,0,0,1,0,0,0,0,0,0,0,0,"cl",55,43,0,0.45,0.55,0
"523",834,116033,-0.963531594589126,-0.669196625029186,-0.4717789024431,-0.998329090694463,-0.828942188560343,-0.741657531150854,-0.775678177325934,-0.0678449650523476,-0.200400002963143,-0.840703493525651,-0.528036993261445,-0.921787259142217,-0.927609364686633,-1.26393670672722,-1.48679698898645,-1.01323060672672,-1.26082166947594,-1.4837564114377,-1.06648088400717,-1.28885916656451,-1.39840169529956,-0.768920296150455,-0.539796833049252,-0.923251766154054,-0.774291372423022,-0.338899698502718,-0.697989642617189,0.651851258828431,0.601406500430856,0.861930892677203,0.549577461412698,-1.10194036174197,-1.09082097187459,-1.11137945586819,0.707647971568408,0.839617673340696,0,0,0,0,0,0,0,0,0,0,1,"MA",100,999,1,0,0,0
"524",835,116035,-0.874433494104229,-0.893529577171831,-0.431768317799694,-0.629535132655783,-0.560300653273899,-0.129043951101092,-0.54085581952507,-0.184991559881064,-0.125102995596606,-0.311555976123521,-0.158796759015468,-0.0465327615126935,-0.181346442247731,-0.681085973724437,-0.39341613617554,-0.146516376075023,-0.676384818556397,-0.389033614844855,-0.276896523063934,-0.714425114609188,-0.378772300190078,-0.589044251265517,-0.451363523835333,-0.421615421794127,-0.634455152265078,-0.309767186289803,-0.289303194317647,0.362007263189877,0.334913958484451,0.498816810937539,0.246823656163704,-0.761623033651605,-0.758754385215995,-0.783899523453174,0.491365148697376,0.657905062616032,0,0,0,0,0,0,0,0,0,0,1,"cl",65,999,0.65,0.28,0.07,0
"525",836,116037,-0.978799082885488,-1.07321357314293,-1.01806057563394,-0.888988457233484,-0.355923132849926,-0.0786554259139128,-0.715750509599343,-0.398429241211628,-0.250405594346133,-0.945735287180588,-0.480698501691334,-0.149923313167491,-1.47532527106368,-0.987799228304596,-0.934873071997021,-1.61417891768193,-1.12611610261765,-0.992928915774583,-1.53760749332117,-0.879873220717477,-0.870949542458156,-1.01463200840218,-0.896113378665181,-0.670327351470747,-0.920230806252834,-0.663035821757728,-0.506968601367016,0.34663013423568,0.986397266278408,0.546113468630953,0.75079797831576,-0.465799490505914,-0.66424979527921,-0.32631971577736,0.687309394644959,0.75378998435552,0,0,0,0,0,0,0,0,0,0,1,"cl",60,999,0.6,0.25,0.15,0
"526",837,116039,-0.674031660694737,-0.365981620921828,0.152245160851761,-0.352578896223454,-0.0730108480811362,0.677222243664173,-0.361051609067782,0.36982992337276,0.582024390785108,-0.270340968486745,0.090519296586332,0.690867667243528,0.0936525857456563,-0.810077529389006,0.0202389595841769,0.00719152524181933,-0.965039604681292,-0.154482944380096,0.00323614627028384,-0.876965535107067,-0.201598257883428,-0.384061988211623,-0.211914420582007,0.0180149992083647,-0.461191395910583,0.000223853605528996,0.140749496859313,0.537930720375702,0.471598918336205,0.699096739838177,0.481273249252737,-1.0688706567155,-1.17708892323888,-1.14551768913967,0.430828240464015,0.68962131746165,0,0,0,0,0,0,0,0,0,0,1,"MA",100,999,1,0,0,0
"527",838,116041,0.206258295443419,1.94817728793096,1.09766709094632,0.585921148204746,2.07838325219657,1.61584569866117,1.03668091771318,3.4368052548025,2.38223527678828,1.45005322125714,2.76356612057107,2.22835647417894,1.08410551644408,-0.148876369982651,0.283483535959693,0.886797386326295,-0.289373586789005,-0.0718623559580108,0.860142848063601,-0.250213469944683,0.0577031975542752,0.322043749007814,1.81164649788975,0.778073583584921,0.278597337385905,2.18648092949663,1.10487547794679,1.30816094852217,1.52472716883179,1.33130397194818,1.21969716449383,-0.758616696830961,-0.739680064311263,-0.785759563386953,1.82955932029473,1.63408982363211,0,0,0,0,0,0,0,0,0,1,0,"MA",100,77,1,0,0,0
"528",839,116045,-1.56855404375863,-1.30749613913082,-1.71959081580393,-1.32328938060905,-1.02347623882872,-1.07544163976113,-1.25594450674398,-0.777730890383152,-1.08090827946231,-1.08666402297111,-0.774197149425331,-1.01299674005617,-0.394727430773904,-0.836831333526852,-0.689422363607156,-0.245682764021507,-0.764050346194359,-0.685779228261024,-0.371339305827906,-0.837810855051128,-0.656060979362076,-1.33063575922338,-1.58530258766997,-1.50828395854083,-1.26005450513821,-1.32247948449503,-1.34067485764931,0.88623153757845,0.885975113636538,0.899948816696876,0.603113195267472,-0.845199197263907,-0.82204645003605,-0.894382878642002,0.351506933781447,0.643327971175923,0,0,0,0,0,0,0,1,0,0,0,"KU",95,61,0,0.95,0.05,0
"529",840,116047,-1.39983545334393,-1.17979890506291,-1.11741100776813,-1.33046843327656,-1.31830870750899,-0.971256440654687,-1.16711685472056,-0.616107931574422,-0.772620157370574,-1.52008636134535,-1.08031939491094,-1.38437084801091,-1.47988957028332,-1.44834685667714,-1.39071010186352,-1.42377945282467,-1.41477088874244,-1.31843873404819,-1.02735380458395,-1.09653131225206,-1.03722594195218,-1.26372341855769,-1.29415773097741,-1.27367652944944,-1.20226665709621,-1.01965768423366,-1.01430081054083,0.780525825019903,0.549562069115756,0.915423019437964,0.846793087297074,-1.04301616005842,-1.09862410315372,-0.881432763593441,0.617313402037992,0.840939704111846,0,0,0,0,0,0,0,1,0,0,0,"cl",45,61,0.45,0.25,0.3,0
"530",841,116051,-1.15253133187965,-0.943712914916987,-0.810605334217982,-1.16934513843188,-1.14684925227417,-0.776323858965213,-1.04242817714364,-0.280617412736834,-0.446121222776186,-1.17707113649686,-0.84362693706102,-0.911982982691894,-1.13528497918779,-1.30788938495358,-1.23789217681096,-1.1847884578739,-1.32995627257246,-1.27712843983756,-1.20386038472035,-1.44854231492089,-1.28293072855736,-1.18222900958661,-1.16739466557803,-1.08600432086335,-1.13442439079603,-0.783002206467454,-0.801433998834364,0.664814576470717,0.49693760013197,1.01775291833035,0.647418630181975,-1.04782629897139,-1.09992462503361,-1.24627077253617,0.635569487291235,0.961468740590746,0,0,0,0,0,0,0,1,0,0,0,"cl",60,61,0.6,0.35,0.05,0
"531",844,124283,-1.30365610521351,-0.828455394150154,-0.734520990961326,-1.24007503678237,-1.33662353876793,-1.2242405944587,-1.29797164389907,-0.972564076642453,-0.799862582849423,-1.27811438102582,-1.40222113758688,-1.34171587904054,-0.711185510013736,-1.05372824564421,-1.08477519515318,-0.420546161433468,-0.92156320479579,-0.886921017931401,-0.641287833476991,-0.684304096848536,-0.762325139322819,-1.23925787711057,-1.43753114412609,-1.21288886243185,-1.24821360544329,-1.29615085799582,-1.14216551149263,0.943686509069591,0.384972155199094,0.804785935588444,0.134214009089201,-0.95142309825802,-0.93721488761959,-0.549986458501969,0.379532291439564,0.650319432557473,0,1,0,0,0,0,0,0,0,0,0,"cl",60,42,0,0.6,0.37,0.03
