"","aproovitykk_id","kp","satel","B02","B03","B04","B05","B06","B07","B08","B11","B12","B2","B3","B4","B5","B6","B7","B9","muld","MA","KU","KS","MUU","21","31","37","42","43","44","45","48","51","53","57","61","63","64","77","999"
"1078",71609,2015-09-30,"S2",876,641,372,557,1331,1553,1618,709,281,NA,NA,NA,NA,NA,NA,NA,61,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1079",71609,2018-08-23,"S2",809,630,373,554,1579,1901,1880,763,329,NA,NA,NA,NA,NA,NA,NA,61,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1080",71609,2018-09-19,"S2",891,669,390,590,1398,1733,1712,792,292,NA,NA,NA,NA,NA,NA,NA,61,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1081",71615,2015-08-04,"S2",703,565,317,565,1600,1987,2084,738,300,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1082",71615,2015-09-30,"S2",887,703,420,738,1782,2098,2121,815,339,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1083",71615,2016-04-27,"S2",833,643,459,730,1310,1553,1609,837,403,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1085",71615,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1086",71615,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1087",71615,2017-05-05,"S2",1019,834,668,904,1450,1679,1746,1066,673,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1090",71615,2017-05-02,"S2",810,633,455,695,1400,1590,1702,933,509,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1096",71615,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1097",71615,2018-08-23,"S2",796,612,364,537,1500,1883,1942,664,273,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1098",71615,2018-05-30,"S2",723,590,326,591,1840,2168,2261,778,317,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1099",71615,2018-06-09,"S2",692,566,313,580,1799,2275,2269,773,310,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1101",71615,2017-09-24,"S2",876,681,413,697,1716,2145,2201,815,357,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1102",71615,2018-09-19,"S2",877,675,412,660,1593,2102,2064,771,301,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1103",71615,2018-05-10,"S2",735,622,366,664,1521,1809,1858,824,377,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1104",71615,2017-08-30,"S2",807,641,363,621,1795,2313,2296,802,318,NA,NA,NA,NA,NA,NA,NA,42,60,10,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1106",71619,2015-09-30,"S2",888,677,445,686,1293,1529,1434,803,355,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1107",71619,2016-04-27,"S2",872,705,600,884,1390,1552,1580,1076,589,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1108",71619,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1110",71619,2017-05-02,"S2",872,731,625,958,1483,1692,1743,1266,697,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1111",71619,2017-05-05,"S2",1023,876,789,1092,1521,1729,1757,1277,794,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1113",71619,2017-08-30,"S2",828,704,408,729,1814,2121,2070,1041,443,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1114",71619,2017-09-24,"S2",889,699,472,748,1398,1535,1646,874,424,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1116",71619,2015-08-04,"S2",736,645,367,721,1908,2207,2362,989,422,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1118",71619,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1121",71619,2018-09-19,"S2",890,701,455,668,1527,1765,1769,959,402,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1124",71619,2018-08-23,"S2",824,684,429,712,1700,2009,2045,1072,463,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1125",71619,2018-05-10,"S2",822,717,584,888,1454,1677,1740,1292,713,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1126",71619,2018-05-30,"S2",788,720,484,845,1901,2218,2315,1271,616,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1127",71619,2018-06-09,"S2",750,688,444,851,1901,2295,2376,1207,555,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1128",71619,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,70,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1130",71627,2015-08-04,"S2",704,584,324,643,2479,3336,3161,1202,466,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1133",71627,2018-05-10,"S2",772,705,430,895,1897,2219,2026,1347,657,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1136",71627,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1138",71627,2018-05-30,"S2",738,648,347,761,2713,3585,3359,1417,573,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1139",71627,2018-06-09,"S2",712,631,324,766,2802,3600,3418,1375,543,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1141",71627,2018-08-23,"S2",800,648,392,654,2009,2773,2624,1188,447,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1142",71627,2018-09-19,"S2",869,669,418,669,1719,2352,2079,1133,454,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1143",71627,2016-04-27,"S2",868,652,556,814,1169,1349,1364,1212,692,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1144",71627,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1145",71627,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1146",71627,2015-09-30,"S2",880,672,433,737,1685,1924,1919,1177,484,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1149",71627,2017-08-30,"S2",811,643,366,684,2257,3161,2815,1294,476,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1150",71627,2017-05-02,"S2",856,642,562,789,1145,1306,1367,1422,872,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1151",71627,2017-05-05,"S2",1066,867,801,1036,1351,1527,1573,1515,954,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1152",71627,2017-09-24,"S2",873,677,454,745,1644,1976,1985,1158,492,NA,NA,NA,NA,NA,NA,NA,51,85,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1154",71633,2015-08-04,"S2",720,614,335,706,2359,3235,2992,1254,469,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1155",71633,2015-09-30,"S2",883,692,454,765,1495,1761,1880,1071,517,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1156",71633,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1158",71633,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1160",71633,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1162",71633,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1164",71633,2017-05-02,"S2",878,720,651,943,1374,1560,1731,1631,968,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1165",71633,2017-05-05,"S2",1007,840,767,1026,1392,1537,1619,1465,945,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1167",71633,2017-08-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1168",71633,2017-09-24,"S2",870,684,446,707,1589,1827,1976,1105,484,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1170",71633,2018-05-10,"S2",880,801,749,1037,1861,2108,2179,1917,1065,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1172",71633,2018-08-23,"S2",828,702,471,750,1937,2471,2482,1505,653,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1173",71633,2018-09-19,"S2",903,732,496,774,1673,2048,2155,1488,617,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1174",71633,2018-05-30,"S2",841,770,617,893,2677,3192,2897,1679,838,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1175",71633,2018-06-09,"S2",805,754,585,922,2530,3238,2970,1652,790,NA,NA,NA,NA,NA,NA,NA,77,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1177",71639,2017-05-02,"S2",896,720,688,897,1280,1442,1535,1791,1074,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1178",71639,2017-05-05,"S2",1039,866,835,1030,1303,1452,1559,1590,1037,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1180",71639,2017-08-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1181",71639,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1182",71639,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1184",71639,2018-05-30,"S2",736,664,336,797,3093,3961,3865,1370,531,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1186",71639,2017-09-24,"S2",861,678,411,738,1740,2170,2181,1085,415,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1188",71639,2018-05-10,"S2",782,739,443,968,1972,2213,2276,1405,673,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1192",71639,2015-08-04,"S2",721,641,330,757,2738,3655,3457,1287,451,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1193",71639,2018-09-19,"S2",855,668,393,660,1928,2413,2284,1024,401,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1194",71639,2018-06-09,"S2",710,644,315,779,3077,3979,3845,1314,501,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1196",71639,2018-08-23,"S2",780,631,375,631,2276,3155,2942,1208,425,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1197",71639,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1199",71639,2015-09-30,"S2",877,689,416,800,1787,1941,2027,1081,400,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1200",71639,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,55,35,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1202",71696,2015-09-30,"S2",912,712,432,728,1906,2268,2208,922,387,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1203",71696,2016-04-27,"S2",891,743,576,938,1691,1976,1990,1268,672,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1204",71696,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1206",71696,2017-05-02,"S2",848,707,519,878,1628,1941,2007,1220,624,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1207",71696,2017-05-05,"S2",932,784,632,939,1710,1921,1992,1305,749,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1209",71696,2017-08-30,"S2",824,661,373,639,1841,2311,2304,880,341,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1210",71696,2017-09-24,"S2",924,701,433,652,1670,2173,2187,829,334,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1212",71696,2015-08-04,"S2",750,649,358,704,2132,2657,2646,1009,386,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1214",71696,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1215",71696,2018-06-09,"S2",751,653,402,756,1989,2371,2381,1038,461,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1217",71696,2018-08-23,"S2",816,648,395,610,1634,2153,2115,887,340,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1218",71696,2018-09-19,"S2",921,706,428,633,1710,2187,2184,890,355,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1219",71696,2018-05-10,"S2",791,663,458,756,1618,1893,1964,1155,558,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1222",71696,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1224",71696,2018-05-30,"S2",782,668,426,765,1890,2287,2294,1119,500,NA,NA,NA,NA,NA,NA,NA,48,0,20,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1226",71698,2015-08-04,"S2",733,624,327,691,2352,3086,3030,1277,471,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1228",71698,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1230",71698,2017-05-02,"S2",851,616,498,680,927,1052,1065,1098,690,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1231",71698,2017-05-05,"S2",906,692,583,750,1008,1149,1155,1168,738,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1233",71698,2017-08-30,"S2",841,679,375,702,2226,2889,2752,1273,466,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1234",71698,2017-09-24,"S2",947,773,517,885,1994,2346,2313,1381,567,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1236",71698,2018-05-10,"S2",804,689,446,798,1361,1521,1540,1322,703,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1239",71698,2015-09-30,"S2",907,715,441,752,1878,2294,2138,1315,585,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1240",71698,2016-04-27,"S2",880,646,529,710,964,1096,1085,1039,654,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1241",71698,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1242",71698,2018-05-30,"S2",768,698,365,835,2383,2783,2891,1377,555,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1243",71698,2018-06-09,"S2",738,673,342,805,2524,3051,2989,1319,525,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1244",71698,2018-05-27,"S2",909,835,467,905,2446,2958,2829,1481,612,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1247",71698,2018-08-23,"S2",826,676,408,697,2089,2610,2630,1249,465,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1248",71698,2018-09-19,"S2",951,764,475,779,2060,2533,2498,1378,559,NA,NA,NA,NA,NA,NA,NA,51,6,45,15,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1249",71704,2016-04-27,"S2",847,661,484,779,1344,1517,1549,972,489,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1252",71704,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1253",71704,2015-09-30,"S2",906,1,442,701,1436,1688,1640,870,357,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1254",71704,2015-08-04,"S2",762,607,381,641,1536,1853,1888,903,380,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1255",71704,2018-06-09,"S2",788,665,480,771,1641,1906,1928,1177,566,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1257",71704,2018-08-23,"S2",850,684,450,672,1560,1911,1804,908,409,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1258",71704,2018-09-19,"S2",946,727,490,669,1497,1782,1738,962,422,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1260",71704,2017-08-30,"S2",834,660,410,677,1550,1929,1823,899,383,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1261",71704,2017-09-24,"S2",917,696,462,673,1434,1746,1724,883,383,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1262",71704,2017-05-02,"S2",821,656,485,807,1458,1628,1693,1100,537,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1263",71704,2017-05-05,"S2",834,679,509,831,1448,1618,1702,1086,559,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1264",71704,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1266",71704,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1268",71704,2018-05-30,"S2",806,672,485,772,1571,1858,1894,1232,578,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1272",71704,2018-05-10,"S2",803,662,483,759,1400,1599,1678,1131,563,NA,NA,NA,NA,NA,NA,NA,42,0,85,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1273",71706,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,5,10,55,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1275",71706,2017-05-02,"S2",893,726,681,955,1410,1603,1709,1691,980,NA,NA,NA,NA,NA,NA,NA,43,5,10,55,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1277",71706,2015-08-04,"S2",720,572,313,615,2111,2717,2623,1006,357,NA,NA,NA,NA,NA,NA,NA,43,5,10,55,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1279",71706,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,5,10,55,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1280",71706,2015-09-30,"S2",908,718,498,864,1773,2139,2134,1286,547,NA,NA,NA,NA,NA,NA,NA,43,5,10,55,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1281",71706,2016-04-27,"S2",902,705,654,929,1326,1537,1609,1426,820,NA,NA,NA,NA,NA,NA,NA,43,5,10,55,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1283",71706,2017-08-30,"S2",828,672,404,724,1836,2226,2188,1182,466,NA,NA,NA,NA,NA,NA,NA,43,5,10,55,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1284",71706,2017-09-24,"S2",932,732,545,832,1516,1860,1887,1319,598,NA,NA,NA,NA,NA,NA,NA,43,5,10,55,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1286",71706,2018-05-10,"S2",830,722,542,930,1589,1752,1840,1603,853,NA,NA,NA,NA,NA,NA,NA,43,5,10,55,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1289",71706,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,5,10,55,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
