"","aproovitykk_id","kp","satel","B02","B03","B04","B05","B06","B07","B08","B11","B12","B2","B3","B4","B5","B6","B7","B9","muld","MA","KU","KS","MUU","21","37","42","43","44","45","48","51","53","61","64","77","999"
"2757",76764,2018-06-09,"S2",730,584,348,597,1475,1713,1698,764,353,NA,NA,NA,NA,NA,NA,NA,37,75,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2759",76764,2018-08-23,"S2",819,631,400,547,1260,1588,1526,659,303,NA,NA,NA,NA,NA,NA,NA,37,75,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2760",76764,2018-09-19,"S2",901,656,415,551,1131,1425,1432,658,286,NA,NA,NA,NA,NA,NA,NA,37,75,20,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2762",76778,2015-08-04,"S2",740,594,327,600,2369,3087,3017,1147,416,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2764",76778,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2765",76778,2015-09-30,"S2",929,742,505,749,1538,1915,1843,1052,441,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2766",76778,2016-04-27,"S2",942,750,695,955,1331,1533,1567,1531,922,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2767",76778,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2769",76778,2017-05-02,"S2",935,755,703,972,1357,1494,1575,1731,1026,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2770",76778,2017-05-05,"S2",992,838,785,974,1334,1514,1552,1657,1068,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2772",76778,2017-08-30,"S2",848,686,413,644,1924,2418,2444,1162,478,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2773",76778,2017-09-24,"S2",908,703,453,685,1607,2064,2131,1051,433,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2775",76778,2018-05-10,"S2",844,735,582,907,1616,1863,1905,1525,826,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2778",76778,2018-05-27,"S2",966,875,616,927,2405,2910,2893,1593,769,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2780",76778,2018-05-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2781",76778,2018-06-09,"S2",750,654,377,676,2386,2870,2973,1297,569,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2783",76778,2018-08-23,"S2",861,696,446,663,1877,2447,2399,1170,483,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2784",76778,2018-09-19,"S2",912,711,459,686,1831,2307,2347,1170,467,NA,NA,NA,NA,NA,NA,NA,43,0,1,85,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"2786",76794,2015-08-04,"S2",732,580,337,552,1492,1764,1744,783,318,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2788",76794,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2789",76794,2015-09-30,"S2",875,646,392,634,1439,1689,1573,648,275,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2790",76794,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2791",76794,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2793",76794,2017-05-02,"S2",781,611,415,738,1458,1636,1611,1026,487,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2794",76794,2017-05-05,"S2",904,723,545,807,1458,1685,1671,1100,601,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2796",76794,2017-08-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2797",76794,2017-09-24,"S2",882,664,420,648,1432,1795,1640,722,294,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2799",76794,2018-05-10,"S2",767,609,416,658,1374,1560,1560,1029,487,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2802",76794,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2804",76794,2018-05-30,"S2",766,615,420,651,1453,1738,1693,1086,496,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2805",76794,2018-06-09,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2807",76794,2018-08-23,"S2",822,646,414,607,1410,1730,1636,824,334,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2808",76794,2018-09-19,"S2",887,676,424,606,1436,1687,1627,795,318,NA,NA,NA,NA,NA,NA,NA,61,95,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2810",76796,2015-08-04,"S2",748,619,390,665,1616,1955,1889,878,387,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2812",76796,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2813",76796,2015-09-30,"S2",893,664,413,604,1378,1573,1693,637,266,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2814",76796,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2815",76796,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2817",76796,2017-05-02,"S2",818,658,487,774,1417,1652,1746,1019,527,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2818",76796,2017-05-05,"S2",950,775,594,833,1484,1674,1736,1121,614,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2820",76796,2017-08-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2821",76796,2017-09-24,"S2",889,690,438,626,1383,1644,1763,714,292,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2823",76796,2018-05-10,"S2",786,653,466,716,1453,1657,1713,1116,553,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2826",76796,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2828",76796,2018-05-30,"S2",790,657,472,734,1592,1910,1849,1182,574,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2829",76796,2018-06-09,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2831",76796,2018-08-23,"S2",840,678,457,683,1499,1803,1764,966,433,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2832",76796,2018-09-19,"S2",904,717,468,649,1456,1756,1794,894,374,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2834",77089,2015-08-04,"S2",745,608,337,622,2516,3256,3222,1172,444,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2836",77089,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2837",77089,2015-09-30,"S2",941,750,485,777,1911,2506,2480,1213,489,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2838",77089,2016-04-27,"S2",925,754,625,871,1488,1769,1954,1335,721,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2839",77089,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2841",77089,2017-05-02,"S2",878,708,572,805,1490,1819,1935,1340,714,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2842",77089,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2844",77089,2017-08-30,"S2",878,714,459,663,2159,2871,2856,1273,515,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2845",77089,2017-09-24,"S2",949,742,497,737,1842,2338,2443,1139,485,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2847",77089,2018-05-10,"S2",830,735,512,879,1899,2160,2202,1462,826,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2850",77089,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2852",77089,2018-05-30,"S2",825,713,488,795,2350,2978,2912,1567,841,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2853",77089,2018-06-09,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2855",77089,2018-08-23,"S2",843,684,445,679,1945,2745,2497,1209,510,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2856",77089,2018-09-19,"S2",941,720,480,683,1746,2249,2321,1135,484,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0
"2858",77091,2015-08-04,"S2",738,575,318,526,1860,2470,2231,839,310,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2860",77091,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2861",77091,2015-09-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2862",77091,2016-04-27,"S2",892,694,522,776,1362,1557,1543,1004,570,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2863",77091,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2865",77091,2017-05-02,"S2",860,676,508,793,1284,1518,1570,1105,677,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2866",77091,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2868",77091,2017-08-30,"S2",844,649,381,591,1930,2380,2180,873,362,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2869",77091,2017-09-24,"S2",926,689,430,652,1588,1992,1882,851,354,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2871",77091,2018-05-10,"S2",799,646,430,702,1455,1688,1642,974,505,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2874",77091,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2876",77091,2018-05-30,"S2",765,603,351,583,1899,2318,2355,885,369,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2877",77091,2018-06-09,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2879",77091,2018-08-23,"S2",815,625,384,552,1603,2010,2029,793,293,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2880",77091,2018-09-19,"S2",919,673,413,584,1712,2239,2067,841,322,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,1,0,0
"2882",77105,2015-08-04,"S2",767,652,361,714,2693,3545,3426,1494,570,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2884",77105,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2885",77105,2015-09-30,"S2",951,731,478,735,1710,2133,2102,1383,617,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2886",77105,2016-04-27,"S2",936,747,611,888,1264,1396,1499,1362,834,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2887",77105,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2889",77105,2017-05-02,"S2",918,752,625,947,1319,1562,1589,1616,978,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2890",77105,2017-05-05,"S2",1074,942,822,1134,1657,1842,1879,1727,1101,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2892",77105,2017-08-30,"S2",855,706,412,676,2575,3458,3284,1425,572,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2893",77105,2017-09-24,"S2",949,732,461,720,2229,2738,2754,1432,678,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2895",77105,2018-05-10,"S2",855,778,499,977,2143,2428,2389,1514,768,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2898",77105,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2900",77105,2018-05-30,"S2",807,710,411,826,2792,3503,3354,1546,658,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2901",77105,2018-06-09,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2903",77105,2018-08-23,"S2",867,714,446,723,2319,3051,2812,1460,587,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2904",77105,2018-09-19,"S2",960,772,481,785,2295,2862,2795,1513,602,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0
"2906",77124,2015-08-04,"S2",713,539,296,539,1829,2239,2098,846,329,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2908",77124,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2909",77124,2015-09-30,"S2",871,612,368,629,1356,1661,1422,775,282,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2910",77124,2016-04-27,"S2",821,598,416,669,1207,1376,1268,791,402,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2911",77124,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2913",77124,2017-05-02,"S2",796,581,414,699,1242,1428,1312,909,478,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2914",77124,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2916",77124,2017-08-30,"S2",796,585,336,580,1749,2244,1900,843,319,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2917",77124,2017-09-24,"S2",874,623,383,602,1333,1633,1479,712,294,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2919",77124,2018-05-10,"S2",750,595,355,692,1570,1768,1636,890,423,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2922",77124,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2924",77124,2018-05-30,"S2",729,562,321,594,1776,2285,2220,898,372,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2925",77124,2018-06-09,"S2",711,550,311,576,1866,2322,2209,894,364,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2927",77124,2018-08-23,"S2",808,616,379,578,1610,2068,1870,781,316,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2928",77124,2018-09-19,"S2",887,631,390,559,1391,1846,1474,777,313,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2930",77130,2015-08-04,"S2",719,545,297,486,1343,1689,1763,568,212,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2932",77130,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2933",77130,2015-09-30,"S2",886,653,389,548,1432,1821,1828,650,261,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2934",77130,2016-04-27,"S2",836,647,441,667,1381,1549,1658,767,369,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2935",77130,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2937",77130,2017-05-02,"S2",796,597,411,653,1211,1499,1554,890,402,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2938",77130,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2940",77130,2017-08-30,"S2",820,620,362,552,1507,2047,1838,784,300,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2941",77130,2017-09-24,"S2",891,649,393,567,1377,1748,1756,655,269,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2943",77130,2018-05-10,"S2",751,576,370,548,1243,1468,1525,794,386,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2946",77130,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2948",77130,2018-05-30,"S2",743,571,345,567,1458,1848,1835,813,342,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2949",77130,2018-06-09,"S2",730,571,343,563,1465,1832,1884,817,336,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2951",77130,2018-08-23,"S2",807,610,375,496,1233,1620,1582,558,254,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2952",77130,2018-09-19,"S2",894,651,399,546,1234,1522,1576,593,231,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2954",77136,2015-08-04,"S2",702,523,281,494,1824,2306,2347,838,303,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2956",77136,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2957",77136,2015-09-30,"S2",890,690,418,678,1628,1917,2057,925,350,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2958",77136,2016-04-27,"S2",890,677,561,791,1133,1278,1305,1140,684,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2959",77136,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2961",77136,2017-05-02,"S2",876,673,581,816,1164,1313,1363,1407,860,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2962",77136,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2964",77136,2017-08-30,"S2",806,598,342,518,1877,2604,2500,945,319,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2965",77136,2017-09-24,"S2",878,643,387,587,1559,2013,2128,863,328,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2967",77136,2018-05-10,"S2",765,649,381,790,1763,1971,1957,1092,527,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2970",77136,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2972",77136,2018-05-30,"S2",729,565,313,532,2004,2683,2633,933,369,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2973",77136,2018-06-09,"S2",695,524,282,507,1954,2519,2506,837,310,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2975",77136,2018-08-23,"S2",805,604,371,524,1565,2061,2073,749,310,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2976",77136,2018-09-19,"S2",891,648,400,582,1619,2139,1966,899,297,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"2978",77165,2015-08-04,"S2",703,560,321,542,1420,1611,1552,660,280,NA,NA,NA,NA,NA,NA,NA,42,10,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2980",77165,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,10,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2981",77165,2015-09-30,"S2",873,626,375,520,1123,1447,1375,473,209,NA,NA,NA,NA,NA,NA,NA,42,10,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
